DL,D,DU,B
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
-0.00677593451547518,0.013587129559885214,-0.00677593451547518,0.0
0.0,0.013587129559885214,-0.00677593451547518,0.0
